 x0 (cm),y0 (cm),freq (GHz),"Electric field norm (V/m), Point: 2","Electric field norm (V/m), Point: 3","Electric field norm (V/m), Point: 5","Electric field norm (V/m), Point: 6","Electric field norm (V/m), Point: 7","Electric field norm (V/m), Point: 8","Electric field norm (V/m), Point: 10","Electric field norm (V/m), Point: 11","Electric field norm (V/m), Point: 12","Electric field norm (V/m), Point: 13","Electric field norm (V/m), Point: 14","Electric field norm (V/m), Point: 15"
3.1,3.1,16.5,1.319410055,3.250629974,0.795917794,2.601118441,3.468315513,1.488888101,7.14E-04,5.78E-04,6.72E-04,8.18E-04,1.652481491,2.926615049
3.1,3.1,16.6,1.153397365,3.405945831,0.632255981,2.435703814,4.325993245,1.349918971,7.26E-04,5.84E-04,6.84E-04,8.32E-04,2.41907246,3.063865328
3.1,3.1,16.7,0.900890621,3.318968746,0.489920978,2.365031326,4.626899832,1.565057797,7.37E-04,5.91E-04,6.94E-04,8.43E-04,3.51743539,2.614120576
3.1,3.1,16.8,0.709045316,3.249043302,0.46763393,2.467617152,4.759438306,2.361032906,7.48E-04,5.99E-04,7.05E-04,8.57E-04,4.999114098,1.766611262
3.1,3.1,16.9,0.62090931,3.242152385,0.573190919,2.607575426,4.951317175,2.563873915,7.57E-04,6.10E-04,7.19E-04,8.71E-04,8.75642467,1.208750506
3.1,3.1,17,0.77110137,3.170283725,0.934546718,2.909003145,4.329658952,2.068378875,7.70E-04,6.20E-04,7.31E-04,8.87E-04,7.909592585,0.509127798
3.1,3.1,17.1,0.823932084,3.070362978,1.16195236,3.077277864,4.029134093,1.818621634,7.82E-04,6.30E-04,7.43E-04,9.01E-04,5.761349725,1.06067722
3.1,3.1,17.2,0.84439675,2.989055417,1.295128035,3.201047952,4.468372612,1.665366091,7.93E-04,6.39E-04,7.55E-04,9.16E-04,4.634576138,2.357651774
3.1,3.1,17.3,1.043958384,2.965250097,1.317905279,3.188601585,3.641941794,1.969537229,8.06E-04,6.49E-04,7.68E-04,9.32E-04,2.852112638,3.674865094
3.1,3.1,17.4,1.276338685,3.013775445,1.310701605,3.110521199,3.079801284,2.913820023,8.21E-04,6.62E-04,7.81E-04,9.47E-04,0.659925213,4.084058987
3.1,3.1,17.5,1.713945556,3.386934184,1.369098614,2.998234793,3.986097605,3.95301053,8.35E-04,6.75E-04,7.94E-04,9.59E-04,2.897887443,3.842836543
3.1,3.1,17.6,1.961455641,3.828920173,1.691907648,3.189505287,2.90139131,3.812168668,8.49E-04,6.83E-04,8.04E-04,9.73E-04,6.257617983,3.180750546
3.1,3.1,17.7,1.878479823,3.977725187,1.942928593,3.328132556,2.663395149,3.84344724,8.62E-04,6.92E-04,8.17E-04,9.90E-04,8.224568282,2.914353133
3.1,3.1,17.8,1.547448438,3.792118744,1.998624521,3.299150277,1.645226283,3.260475474,8.73E-04,7.03E-04,8.30E-04,0.0010088,9.664570845,2.807629705
3.1,3.1,17.9,1.196371927,3.461966643,1.908626241,3.187270727,3.589781787,3.009488337,8.87E-04,7.15E-04,8.42E-04,0.001024414,8.203243321,2.396973426
3.1,3.1,18,0.857052197,3.123225812,1.949546459,3.137551201,5.564775959,2.306615791,9.01E-04,7.28E-04,8.55E-04,0.001039776,4.598178076,2.459383052
3.1,3.1,18.1,0.653681458,2.902554701,2.074840925,3.190067575,4.342901196,1.220215354,9.16E-04,7.41E-04,8.69E-04,0.001058004,4.267611272,2.380882811
3.1,3.1,18.2,0.583918656,2.85292294,2.259299297,3.520453187,2.491814935,2.382880772,9.32E-04,7.53E-04,8.81E-04,0.00107805,6.129005183,1.379895613
3.1,3.1,18.3,1.114189736,3.35477123,2.175847107,3.588421667,4.082639278,3.136824662,9.47E-04,7.64E-04,8.97E-04,0.001094855,5.854328653,0.718056014
3.1,3.1,18.4,1.933216899,4.462014436,1.884504282,3.507654635,5.827208871,2.982684588,9.61E-04,7.74E-04,9.13E-04,0.001109378,4.01777939,1.170240663
3.1,3.1,18.5,2.406416167,5.469034727,1.423094759,3.217504896,6.030891876,2.147620885,9.74E-04,7.86E-04,9.28E-04,0.001125663,3.60863444,1.149703167
3.1,3.1,18.6,2.23593141,5.27597807,1.27292973,3.018643567,5.381150402,1.828149922,9.89E-04,7.98E-04,9.42E-04,0.001142313,3.985951671,0.765551113
3.1,3.1,18.7,2.003540055,4.70312612,1.093262949,3.123710537,6.827613815,1.453500705,0.001002711,8.10E-04,9.56E-04,0.001158423,6.059066293,1.14018273
3.1,3.1,18.8,1.782644258,4.239306895,0.83154602,3.18729619,9.661984767,1.783142956,0.001018406,8.21E-04,9.70E-04,0.001175551,7.315058817,1.40880581
3.1,3.1,18.9,1.545474495,3.89976166,0.657995155,3.19543351,12.25297028,2.02838446,0.001034105,8.32E-04,9.84E-04,0.001192616,4.680422324,1.097773823
3.1,3.1,19,1.456503551,3.589645682,0.554818614,3.150187674,12.24396082,1.895275776,0.00104866,8.45E-04,9.98E-04,0.001209443,2.741595145,1.590055656
3.1,3.1,19.1,1.495337052,3.350969217,0.545465791,3.165546464,7.337242405,1.860816904,0.001065931,8.56E-04,0.001012035,0.001229254,2.733994343,1.788470859
3.1,3.1,19.2,1.408922296,3.201338288,0.711172395,3.102295935,7.484539194,1.519635592,0.001082933,8.65E-04,0.001029076,0.001248031,4.988973131,1.393889135
3.1,3.1,19.3,1.416626609,3.028779676,0.86346685,2.932115538,5.714639415,1.37223666,0.001098603,8.79E-04,0.001045214,0.001266892,6.206673185,0.907569095
3.1,3.1,19.4,1.423616634,2.89800311,1.016657154,2.770311883,4.793374927,1.208086664,0.001115248,8.94E-04,0.001059977,0.001286606,6.703115344,1.138654439
3.1,3.1,19.5,1.440992197,2.77906708,1.115986817,2.598428815,4.812209818,0.973668676,0.001132044,9.06E-04,0.001072982,0.001304675,8.524854003,1.645080917
3.1,3.1,19.6,1.43353573,2.62155721,1.216325459,2.437282718,5.468192544,0.58408629,0.001147564,9.21E-04,0.001088519,0.001323749,8.867139107,1.305823758
3.1,3.1,19.7,1.535246084,2.44353136,1.238097062,2.28658477,5.751906615,0.475040064,0.001162241,9.39E-04,0.001108764,0.001343468,6.448437022,1.660605973
3.1,3.1,19.8,1.651557475,2.291434441,1.14476647,2.144379266,4.279544966,0.553381541,0.001177584,9.54E-04,0.001128001,0.001361774,5.22380332,1.64892376
3.1,3.1,19.9,1.781477056,2.136203884,1.086476589,2.011128001,2.943407881,1.125556745,0.001196328,9.68E-04,0.001143839,0.001382103,6.971656816,1.285678143
3.1,3.1,20,1.877595849,1.967140141,1.044213611,1.907450371,4.643846493,1.397735281,0.001214844,9.81E-04,0.001158475,0.001401372,6.576755581,1.337556429
3.1,3.1,20.1,1.931369051,1.783611504,1.036404561,1.777494156,8.700641714,0.976117058,0.001230911,9.93E-04,0.001176582,0.001420355,6.354446936,1.362225389
3.1,3.1,20.2,1.932126655,1.584903945,0.956113064,1.686566867,8.696192959,0.509024492,0.001248468,0.001005253,0.001194845,0.0014386,5.221160424,0.910973838
3.1,3.1,20.3,1.953284168,1.422512962,0.968394986,1.582468624,5.42434247,0.558094686,0.00126273,0.001021133,0.001208469,0.001458941,5.801530946,1.380811115
3.1,3.1,20.4,1.988545942,1.310119715,1.053956582,1.453254931,2.082838126,0.610063903,0.001278263,0.00103636,0.001220652,0.001481414,4.182954004,1.44403617
3.1,3.1,20.5,2.039968754,1.287416341,1.078718118,1.355779198,2.569382265,0.903885767,0.001298907,0.0010483,0.001236058,0.001501351,0.950768507,0.874513772
3.1,3.1,20.6,2.162032036,1.365988079,1.062668505,1.263434073,6.345160564,1.336189825,0.001317811,0.001060748,0.001254925,0.001524956,3.654971222,0.692752143
3.1,3.1,20.7,2.23086921,1.452868461,1.184969625,1.114104093,8.79319767,1.29024402,0.001341054,0.001075295,0.001277091,0.001547523,5.214322574,1.095779314
3.1,3.1,20.8,2.205596998,1.53840979,1.334316161,0.949251729,7.653000968,1.247523112,0.001359767,0.001090385,0.001293527,0.0015667,4.896680446,1.121870858
3.1,3.1,20.9,2.103829573,1.604816358,1.459841204,0.776061103,4.481147914,1.301871455,0.001380342,0.001105262,0.001308405,0.001590384,2.867930145,0.545048815
3.1,3.1,21,1.970803804,1.634228069,1.610857462,0.608934828,3.295402336,1.43023333,0.001400545,0.001121812,0.001325508,0.001612251,1.601607182,0.546346799
3.1,3.1,21.1,1.816525464,1.616207613,1.706449833,0.485105502,3.732226487,1.956974543,0.001416785,0.00114047,0.001343792,0.001628986,2.508490972,0.705790092
3.1,3.1,21.2,1.665757413,1.5716101,1.78938165,0.454557037,2.319263921,2.227128749,0.00143387,0.001155054,0.001363444,0.001649697,3.757255523,1.1399104
3.1,3.1,21.3,1.551807268,1.516856609,1.937880394,0.542769105,0.495005823,2.030210118,0.001451489,0.001171254,0.001382352,0.001672816,4.040348204,1.878871884
3.1,3.1,21.4,1.486503344,1.448192249,2.098781724,0.741457118,0.303585601,1.542742177,0.001469777,0.00118781,0.001399095,0.001698218,4.016364832,1.995169759
3.1,3.1,21.5,1.435641075,1.373395053,2.232932785,0.964747114,1.798209277,1.567951978,0.001488013,0.001204094,0.001417694,0.001721537,4.323867365,1.777779997
3.1,3.1,21.6,1.407695183,1.306005803,2.406368364,1.212765503,4.07851876,1.693274333,0.001506965,0.001217596,0.001437961,0.001742969,4.336603312,1.667345773
3.1,3.1,21.7,1.411191134,1.243758575,2.602558196,1.488312147,5.910994532,1.4605345,0.001527293,0.001226117,0.00145802,0.001763359,5.065610047,1.616711515
3.1,3.1,21.8,1.419408645,1.187628656,2.812486434,1.775498156,5.397959516,1.321419542,0.001548715,0.001237506,0.001476422,0.001785547,3.443803289,1.519179835
3.1,3.1,21.9,1.433821776,1.144129551,3.023867959,2.066677786,4.497033714,1.125563421,0.001568089,0.001256566,0.001494698,0.001810165,2.075996664,1.244631428
3.1,3.1,22,1.450813217,1.110055176,3.269602832,2.388467614,3.978067703,1.149792908,0.001587513,0.001274856,0.001514437,0.001834866,1.833748912,1.127051858
3.1,3.1,22.1,1.472404184,1.089813689,3.563803033,2.768531707,4.28279117,1.412645694,0.001606804,0.001291243,0.001533294,0.001858402,2.181944575,0.966738794
3.1,3.1,22.2,1.49772474,1.08277592,3.943853895,3.239928587,3.892656405,1.288968349,0.001628442,0.001306497,0.001553956,0.001881795,1.087831451,1.29744299
3.1,3.1,22.3,1.546579827,1.100013618,4.335992584,3.75311884,3.524601299,1.626309281,0.001651505,0.001327046,0.001573277,0.001907838,1.148139742,1.091374492
3.1,3.1,22.4,1.652463075,1.158443774,4.380633895,3.997054817,2.521525742,2.061558681,0.001673565,0.001346261,0.001591421,0.001933743,1.418916648,0.994192514
3.1,3.1,22.5,1.857894111,1.282325775,3.507505948,3.319110127,2.224633955,2.298896318,0.001694752,0.00136349,0.001610295,0.00195967,1.152235119,1.093553841
3.1,3.1,22.6,2.608324209,1.696611485,2.118694766,1.711656501,2.510673851,1.989907995,0.001714644,0.00138153,0.001626711,0.001985038,1.913809814,1.463863704
3.1,3.1,22.7,1.165200851,1.194138902,1.570401191,3.109918664,2.498966982,2.125414623,0.001736606,0.001398017,0.001648804,0.00200763,2.3732352,1.903753718
3.1,3.1,22.8,0.862551457,0.953824008,0.813038626,1.498813493,3.335802319,2.5774914,0.001760356,0.00141716,0.001669859,0.002032642,1.784352157,1.505347252
3.1,3.1,22.9,1.075974844,0.967092096,0.514623043,0.926572981,3.797941318,2.621354174,0.001788787,0.001440743,0.00169014,0.00205882,0.607273572,1.732405945
3.1,3.1,23,1.173290282,0.896812711,0.607090018,0.624750033,3.669252809,3.285868889,0.001804543,0.001454407,0.001715523,0.002081751,2.01965233,3.574415042
3.1,3.1,23.1,1.33340262,1.413275309,0.937241021,0.565428571,3.114606415,4.169823911,0.001820475,0.001471164,0.00173978,0.002103793,1.489691037,3.09649027
3.1,3.1,23.2,2.402559502,9.318348675,0.488033229,0.229936985,2.53800042,3.612885022,0.001842931,0.001492874,0.001763904,0.002125703,1.644531615,1.804560341
3.1,3.1,23.3,1.352280882,3.869426493,0.652725661,0.184882839,3.450681806,6.40825223,0.00186657,0.001515611,0.001789134,0.002156054,2.432658166,3.270042049
3.1,3.1,23.4,1.444522343,3.345383592,0.947965281,0.267429022,2.586663023,6.132856658,0.001892041,0.001530475,0.001805007,0.002187471,1.978298233,3.02725963
3.1,3.1,23.5,1.946249449,3.894277594,1.244329595,0.365757634,1.617313273,5.006598649,0.001914517,0.001533929,0.001824324,0.00220915,0.983583731,1.770234804
3.1,3.1,23.6,3.586458482,6.044665528,1.693134074,0.583641451,2.374302051,4.411162263,0.001935753,0.001547212,0.001848641,0.002236802,1.382426182,0.890279813
3.1,3.1,23.7,4.0260604,5.007133696,1.174823838,0.662551704,2.462830182,3.903457385,0.001962045,0.001575127,0.001868884,0.002263596,1.863229491,0.716410506
3.1,3.1,23.8,1.919084166,1.415980288,0.819830864,0.450919545,2.028293564,2.728166397,0.001984466,0.001596575,0.001890924,0.00229336,2.016725791,0.565015011
3.1,3.1,23.9,1.040988507,0.914212371,1.055956984,0.41644387,1.85291606,1.830457213,0.002001435,0.001618095,0.001913582,0.002322932,1.678806861,1.065163982
3.1,3.1,24,0.776442782,1.405767704,1.342856276,0.444612084,1.961104342,0.931098937,0.002027352,0.001636823,0.001935023,0.002350315,1.819381559,1.564373063
3.1,3.1,24.1,1.067341838,2.93776903,1.759829987,0.565876143,2.853111794,0.577522721,0.002052627,0.001656654,0.001953787,0.002377252,1.718787754,1.797373607
3.1,3.1,24.2,2.614981276,4.315763431,1.878465641,0.666224663,3.119670153,0.682535094,0.002076113,0.001671702,0.001978107,0.002403679,1.412805928,1.779195569
3.1,3.1,24.3,3.845508933,4.375713529,1.824989328,0.672864882,2.565914434,0.993848336,0.002098172,0.001679893,0.002005048,0.002430347,1.487580886,1.809426815
3.1,3.1,24.4,4.182661006,3.696622846,1.927935091,0.698622188,2.844057779,1.430387487,0.002126098,0.001704956,0.002029424,0.002460117,2.193016761,1.562084367
3.1,3.1,24.5,4.32395774,3.08232801,2.056779385,0.738221879,2.415220076,0.947859056,0.002158455,0.001727594,0.002056248,0.002493185,2.201523037,1.820887868
3.1,3.1,24.6,4.229528754,2.476366935,2.003531062,0.751702702,2.257606646,1.025469308,0.002183148,0.00174709,0.002079748,0.002524351,2.833410282,1.832978588
3.1,3.1,24.7,4.03797747,1.967883461,1.31814006,0.772022866,2.037531576,1.246705539,0.002207526,0.001764556,0.002099934,0.002554448,2.935627028,1.702721516
3.1,3.1,24.8,3.859700961,1.561449005,1.282255504,0.877468977,1.671663367,2.211234081,0.002230345,0.001782821,0.002123733,0.00258381,3.288077516,1.226611586
3.1,3.1,24.9,3.631401791,1.220794144,1.784155411,0.903776908,0.873790918,2.969544788,0.002251739,0.001807718,0.002149696,0.002611011,2.45509217,0.866297202
3.1,3.1,25,3.432630739,0.979498019,2.025440538,0.858761373,1.169944027,2.077721526,0.002280426,0.001835104,0.002175113,0.002640251,0.832890796,0.800015876
3.1,3.1,25.1,3.270757698,0.806280587,2.019723992,0.809030614,1.225230843,1.661195043,0.002308215,0.001858414,0.002199813,0.002671534,1.884838819,1.396821968
3.1,3.1,25.2,3.13849739,0.678404462,1.924129784,0.784717096,1.250885713,1.591653658,0.002335913,0.001882296,0.002226266,0.002702019,2.70722962,1.740390694
3.1,3.1,25.3,3.036591674,0.587747802,1.809032544,0.786601354,1.572106957,1.052435384,0.002366211,0.001904294,0.002250368,0.002731482,3.363985652,1.788792032
3.1,3.1,25.4,2.956517199,0.51857108,1.731272239,0.796723656,1.147527478,1.121917488,0.002388605,0.001920031,0.002273685,0.002762485,4.443640869,1.811500744
3.1,3.1,25.5,2.890522565,0.464961327,1.70001729,0.806219079,1.47901051,1.288237642,0.002411704,0.001938904,0.002298839,0.002794275,4.32033778,2.56875755
3.1,3.1,25.6,2.834525502,0.422879638,1.674501133,0.820628148,1.682198251,1.430772057,0.00243613,0.001960186,0.002323842,0.002823089,4.642780502,2.665025713
3.1,3.1,25.7,2.785127186,0.388713582,1.664000794,0.83438302,1.719281454,1.977039268,0.00246334,0.001979081,0.002349842,0.002853028,5.302534349,2.832052184
3.1,3.1,25.8,2.739496661,0.361993319,1.655251139,0.850601148,1.783527747,2.061744236,0.002498135,0.002001492,0.002378078,0.002882005,6.517935185,3.566289792
3.1,3.1,25.9,2.697646192,0.340062838,1.652250892,0.866375934,2.173071588,2.062122269,0.002525822,0.002025217,0.002405243,0.0029153,7.778715133,4.540926963
3.1,3.1,26,2.656181464,0.321789804,1.651673341,0.882039022,1.714785892,1.986431972,0.002557449,0.002046253,0.002434393,0.002951529,8.565334939,5.936233137
3.1,3.1,26.1,2.613679592,0.306377621,1.648707247,0.898722657,0.959165507,2.420883574,0.002588947,0.002068061,0.002463486,0.002988886,9.917111788,7.232237229
3.1,3.1,26.2,2.575240388,0.295922524,1.622502116,0.918736538,1.451457258,2.697562706,0.002620084,0.002097804,0.002482122,0.00301973,11.75340204,8.531100604
3.1,3.1,26.3,2.541112402,0.289269127,1.585729802,0.940447612,1.974452773,2.74436232,0.002644527,0.002121321,0.002509796,0.003050351,12.64690242,9.711791006
3.1,3.1,26.4,2.513971431,0.287687078,1.615307788,0.953865468,1.840565482,2.966624017,0.002668302,0.002143188,0.002538103,0.003084395,9.195651578,7.902737282
3.1,3.1,26.5,2.492081808,0.289333423,1.656817209,0.966384594,1.089303,2.936885405,0.002699054,0.002162197,0.002558945,0.003115957,5.132957802,5.545645548
3.1,3.1,26.6,2.476408236,0.294146586,1.67090404,0.982507393,0.99417597,2.128963719,0.002731479,0.002181241,0.002583717,0.003153517,2.845945225,4.690875214
3.1,3.1,26.7,2.46008956,0.299242313,1.673363127,0.999884655,1.614282014,2.089854473,0.002761014,0.002203864,0.002612349,0.003185047,2.797309564,4.276231666
3.1,3.1,26.8,2.441333317,0.303263625,1.671255715,1.017865041,2.406605976,2.807035487,0.002790455,0.002227823,0.002642105,0.003218053,2.249446436,3.946084353
3.1,3.1,26.9,2.419873846,0.306336668,1.667513002,1.035979644,1.548372851,3.438053826,0.002817177,0.002251538,0.002678425,0.00325113,1.652409464,3.005918737
3.1,3.1,27,2.404113183,0.312341167,1.662574711,1.053859166,0.824943595,2.684904728,0.002845007,0.002279127,0.002712166,0.003283239,1.834474411,2.429086455
3.1,3.1,27.1,2.389644304,0.318370751,1.657169195,1.071566881,1.381149026,1.93446246,0.002876153,0.002302775,0.002744752,0.003315019,2.239583081,2.837561846
3.1,3.1,27.2,2.377354414,0.325890068,1.649858722,1.089353442,2.079244693,1.458202193,0.002906233,0.002325599,0.002769817,0.003352556,1.809168181,2.150159947
3.1,3.1,27.3,2.366156741,0.333056184,1.641846923,1.107053532,2.859117853,0.951698905,0.00293578,0.002351118,0.002795934,0.003393027,2.579738023,1.930050671
3.1,3.1,27.4,2.355318404,0.340146929,1.632510072,1.124792993,3.020309118,0.980302521,0.002964976,0.002374773,0.002820021,0.003427806,3.705281172,2.634728451
3.1,3.1,27.5,2.346979355,0.348231564,1.62307721,1.142403018,3.450937814,1.217799071,0.002993168,0.002396513,0.002848835,0.003463543,3.917661169,3.158747356
3.1,3.1,27.6,2.337664142,0.355237861,1.612288438,1.159850973,4.223851135,2.388002988,0.003026085,0.002419243,0.002880376,0.003501328,4.895491674,4.245562495
3.1,3.1,27.7,2.329203867,0.36345092,1.601024825,1.177364503,4.154734046,3.559985035,0.003063223,0.002458182,0.002914395,0.003538823,5.76466882,6.099305505
3.1,3.1,27.8,2.323641875,0.372395259,1.591753037,1.194614005,3.995261848,3.979843951,0.003095623,0.002483168,0.002946326,0.003574721,4.891681795,5.617053928
3.1,3.1,27.9,2.317081091,0.379947763,1.581169236,1.211512042,4.470267123,5.036577408,0.00312644,0.002503519,0.002965604,0.003612673,5.266018906,6.376366904
3.1,3.1,28,2.308488432,0.386865902,1.571910301,1.228046607,3.509992035,6.014013531,0.003152039,0.002520191,0.002990468,0.003649134,5.530390947,7.664995454
3.1,3.1,28.1,2.305230321,0.396160032,1.567390218,1.240171449,1.035899519,3.877301631,0.003180684,0.002553865,0.003025061,0.003682992,3.992060311,7.824190677
3.1,3.1,28.2,2.302552686,0.405669928,1.542886972,1.266853988,0.749464116,2.112832429,0.00321653,0.002577169,0.003061247,0.003720447,4.039908192,5.080378366
3.1,3.1,28.3,2.300207779,0.415334069,1.535737191,1.281965211,1.923013183,1.038783807,0.003247363,0.002602035,0.003095507,0.003758571,3.597413022,4.687637115
3.1,3.1,28.4,2.295303304,0.423867476,1.525215906,1.298134219,2.666108812,1.515389606,0.003278282,0.002640008,0.003127381,0.00379399,3.990128963,4.665672249
3.1,3.1,28.5,2.290092852,0.431883813,1.514565036,1.314686321,2.981843343,2.717218718,0.003312609,0.002667053,0.003155717,0.003834522,2.797445466,3.775490829
3.1,3.1,28.6,2.28348295,0.439777105,1.500101999,1.331531469,3.057083811,3.230810962,0.003346747,0.002683754,0.003184782,0.003876153,2.27649598,3.473750173
3.1,3.1,28.7,2.276498431,0.447935335,1.486888093,1.348070899,3.717880763,4.575202844,0.003383193,0.002711553,0.003215191,0.003912987,2.504456717,3.718201609
3.1,3.1,28.8,2.269939625,0.457385032,1.473775625,1.36444698,4.235605888,6.992910642,0.003416394,0.002741972,0.00324809,0.003959963,2.550475262,3.89480687
3.1,3.1,28.9,2.265756581,0.466826273,1.460727988,1.380655086,3.729571112,9.782925911,0.003452907,0.002772296,0.003279938,0.004000067,1.709981868,3.319275158
3.1,3.1,29,2.254541493,0.471540931,1.447286976,1.396565273,0.324333361,5.765650885,0.003486527,0.002799448,0.003306189,0.004030092,1.792855455,3.21360846
3.1,3.1,29.1,2.241936249,0.478289417,1.433595523,1.412331615,1.703300829,2.933137977,0.003514202,0.002824461,0.003340477,0.004069767,1.427508646,2.394497254
3.1,3.1,29.2,2.229903598,0.486669946,1.419605513,1.428162343,2.276959221,2.410056652,0.00355768,0.002848885,0.003370765,0.004101308,1.697280801,2.51518132
3.1,3.1,29.3,2.217424721,0.495149198,1.405309195,1.443765362,3.134979695,2.388733675,0.0035966,0.002875864,0.003404862,0.004144145,2.402837213,3.17164353
3.1,3.1,29.4,2.204059832,0.503329552,1.390650216,1.459181371,3.284189036,2.945845246,0.003641046,0.002908462,0.003442901,0.004191724,2.854880041,3.874802513
3.1,3.1,29.5,2.189831119,0.511400572,1.375603514,1.474373372,4.58664059,3.815617366,0.003679622,0.002936577,0.003481612,0.004224777,3.634790563,4.58836193
3.1,3.1,29.6,2.174447174,0.519321523,1.360101723,1.489420124,7.111746918,6.903228686,0.003706945,0.0029648,0.003516469,0.00425779,5.335413028,7.187748155
3.1,3.1,29.7,2.157934009,0.52620173,1.344024256,1.504493275,8.850761994,9.794964694,0.003708091,0.002991956,0.003550698,0.004308305,6.372875036,9.138557145
3.1,3.1,29.8,2.139958884,0.533017832,1.327692966,1.519055199,10.11050286,12.38424909,0.003759887,0.003013357,0.003559143,0.004345513,7.785017415,11.39514673
3.1,3.1,29.9,2.122625358,0.541343537,1.310981768,1.533647347,6.688496522,9.011137355,0.003808196,0.003040804,0.003596492,0.004390841,5.82803973,8.711744336
3.1,3.1,30,2.104392016,0.549706991,1.293739183,1.548004497,5.696611467,7.048967831,0.003844406,0.003071941,0.003626757,0.004434564,5.012443007,7.491810762
3.2,3.2,1,0.565662618,0.560057817,0.551272043,0.611089988,1.029965183,0.374311268,1.76E-06,1.88E-06,3.03E-06,3.25E-06,1.047314896,0.380448146
3.2,3.2,1.1,0.579601406,0.458633525,0.56021095,0.503338954,0.861783711,0.42388518,1.20E-06,1.28E-06,2.78E-06,3.00E-06,0.83236383,0.426306597
3.2,3.2,1.2,0.571838402,0.414627741,0.552782801,0.382555893,0.843777314,0.446830977,9.55E-07,6.51E-07,3.10E-06,3.40E-06,0.744717039,0.47404625
3.2,3.2,1.3,0.535988343,0.483663541,0.510896868,0.393961717,0.99732455,0.386287787,1.33E-06,9.16E-07,3.53E-06,3.98E-06,0.95614016,0.436129487
3.2,3.2,1.4,0.486328774,0.596165159,0.458611006,0.506694527,1.127715038,0.389792766,1.59E-06,1.15E-06,3.52E-06,4.08E-06,1.182061836,0.412225413
3.2,3.2,1.5,0.422484414,0.726413121,0.430029066,0.621875459,1.092253877,0.432057958,1.91E-06,1.28E-06,3.26E-06,3.86E-06,1.192382895,0.440381474
3.2,3.2,1.6,0.44220575,0.867580278,0.482698796,0.744081506,0.84733259,0.529208355,2.48E-06,1.68E-06,3.58E-06,4.18E-06,0.921231695,0.541966556
3.2,3.2,1.7,0.533731174,0.952192077,0.573970883,0.826275121,0.558142799,0.642939636,3.05E-06,2.14E-06,4.17E-06,4.80E-06,0.530909552,0.674122898
3.2,3.2,1.8,0.5868416,0.974549145,0.634160812,0.864566289,0.522382992,0.680275272,3.37E-06,2.31E-06,4.17E-06,4.82E-06,0.401628914,0.705197855
3.2,3.2,1.9,0.613187679,0.959067187,0.672638862,0.883035654,0.715554388,0.57453268,3.50E-06,2.26E-06,3.81E-06,4.59E-06,0.667242797,0.564048481
3.2,3.2,2,0.632219455,0.882370583,0.686644354,0.821260624,0.799400111,0.428268168,4.00E-06,2.73E-06,3.93E-06,5.04E-06,0.789575294,0.417332652
3.2,3.2,2.1,0.619956702,0.72370391,0.653369401,0.663872916,0.533376614,0.593020312,4.84E-06,3.46E-06,4.65E-06,5.86E-06,0.525821445,0.617404665
3.2,3.2,2.2,0.614896948,0.616794399,0.647172577,0.54104312,0.189171513,0.734826473,5.55E-06,4.01E-06,5.14E-06,6.33E-06,0.186368237,0.785150776
3.2,3.2,2.3,0.636868905,0.634792123,0.665836027,0.530158028,0.338086678,0.782694706,6.19E-06,4.51E-06,5.35E-06,6.54E-06,0.378221718,0.842546957
3.2,3.2,2.4,0.694505765,0.580795436,0.723005856,0.489178681,0.614541488,0.663851047,6.74E-06,4.90E-06,5.52E-06,6.85E-06,0.648797735,0.70689796
3.2,3.2,2.5,0.685566654,0.377545761,0.723589465,0.339642196,0.586367371,0.521746041,7.57E-06,5.56E-06,6.13E-06,7.71E-06,0.588322786,0.574441651
3.2,3.2,2.6,0.663872635,0.254549801,0.706098617,0.245733938,0.399006413,0.573979239,8.39E-06,6.18E-06,6.82E-06,8.54E-06,0.422443605,0.620788349
3.2,3.2,2.7,0.658715988,0.239333253,0.694328706,0.210812768,0.360305765,0.632831157,8.98E-06,6.58E-06,7.34E-06,9.18E-06,0.459848768,0.62577255
3.2,3.2,2.8,0.649760996,0.276552627,0.67446409,0.22170587,0.530306214,0.647340149,9.33E-06,6.86E-06,7.56E-06,9.57E-06,0.596201052,0.603318032
3.2,3.2,2.9,0.580080551,0.262684089,0.606774425,0.277805659,0.783193496,0.565979876,9.83E-06,7.27E-06,7.87E-06,1.02E-05,0.761191854,0.558768822
3.2,3.2,3,0.4769107,0.285538563,0.52442938,0.360238907,0.875972333,0.474785746,1.10E-05,8.31E-06,8.74E-06,1.13E-05,0.813421512,0.548168202
3.2,3.2,3.1,0.388526124,0.358959562,0.446797798,0.452037495,0.89114323,0.533374131,1.23E-05,9.32E-06,9.81E-06,1.24E-05,0.823273399,0.629442585
3.2,3.2,3.2,0.431201093,0.221794745,0.441906097,0.288716775,0.79815826,0.458746761,1.34E-05,1.01E-05,1.06E-05,1.31E-05,0.742284992,0.508003872
3.2,3.2,3.3,0.435199618,0.120951676,0.430220597,0.282343456,0.532299995,0.427806685,1.40E-05,1.04E-05,1.07E-05,1.33E-05,0.589039224,0.411603905
3.2,3.2,3.4,0.523750529,0.345476923,0.48811603,0.495146908,0.656657987,0.415272607,1.47E-05,1.08E-05,1.09E-05,1.37E-05,0.738819187,0.404550763
