x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 3","Electric field norm (V/m), Boundary Probe 7","Electric field norm (V/m), Boundary Probe 8","Electric field norm (V/m), Boundary Probe 9","Electric field norm (V/m), Boundary Probe 10"
-4.5,-4.5,19.6,0.669171396,0.606610069,0.705377441,0.95002506,0.715046517,0.715046991,1.00583436,0.978435466,0.715046517,1.005832667
-4.5,-4.5,19.7,0.674610339,0.608361911,0.644135253,0.967497831,0.699252391,0.699253241,1.021566852,0.999690954,0.699252391,1.021565033
-4.5,-4.5,19.8,0.686721337,0.608830006,0.582383169,0.996570415,0.677148547,0.677150576,1.04570432,1.039052911,0.677148547,1.045702661
-4.5,-4.5,19.9,0.697467266,0.609571138,0.544554785,1.000461603,0.673338054,0.673340192,1.049647059,1.043355744,0.673338054,1.049645637
-4.5,-4.5,20,0.706221824,0.610720722,0.529790583,0.996945999,0.679102368,0.679103883,1.040261331,1.045398152,0.679102368,1.040260125
-4.5,-4.5,20.1,0.712828964,0.610181689,0.520032418,0.992530112,0.689634109,0.689635067,1.024973625,1.051885242,0.689634109,1.024972778
-4.5,-4.5,20.2,0.716145253,0.609261525,0.501170216,0.987048149,0.700341077,0.700341473,1.00874003,1.058140691,0.700341077,1.008739611
-4.5,-4.5,20.3,0.716640079,0.612126445,0.467466521,0.979406751,0.712496715,0.712496623,1.000553834,1.052580964,0.712496715,1.000553306
-4.5,-4.5,20.4,0.713675467,0.616147123,0.420784878,0.974017218,0.714676502,0.714675632,1.00270286,1.040931228,0.714676502,1.002701776
-4.5,-4.5,20.5,0.711696072,0.617029853,0.379940765,0.991328948,0.690533671,0.690533497,1.022516441,1.061940732,0.690533671,1.022514559
-4.5,-4.5,20.6,0.716300836,0.619332442,0.390466879,1.008998991,0.670787332,0.670783993,1.039584341,1.081579611,0.670787332,1.039582673
-4.5,-4.5,20.7,0.720772127,0.62230512,0.431032921,1.006583205,0.667403805,0.667401287,1.037839398,1.077215824,0.667403805,1.037837669
-4.5,-4.5,20.8,0.725198939,0.623528851,0.468573541,1.002872295,0.673487532,0.67348315,1.02587082,1.081404832,0.673487532,1.025869288
-4.5,-4.5,20.9,0.729097023,0.623401334,0.494989936,1.000206047,0.684696825,0.684691619,1.010510816,1.089801776,0.684696825,1.010510034
-4.5,-4.5,21,0.730665588,0.621485415,0.50661742,0.998013414,0.695551306,0.695545665,0.996961513,1.096796739,0.695551306,0.996961556
-4.5,-4.5,21.1,0.728937282,0.617814741,0.511489368,0.992912924,0.705546562,0.705541177,0.989121988,1.09088735,0.705546562,0.989122381
-4.5,-4.5,21.2,0.723008156,0.614197975,0.525554221,0.988918923,0.701795883,0.701790894,0.990551821,1.080073512,0.701795883,0.990551637
-4.5,-4.5,21.3,0.720518095,0.614571279,0.604988183,1.006792163,0.682266165,0.682261008,1.009506087,1.102267097,0.682266165,1.009504802
-4.5,-4.5,21.4,0.722985064,0.616236235,0.689361685,1.014922253,0.671784005,0.671780812,1.021742608,1.103798033,0.671784005,1.02174177
-4.5,-4.5,21.5,0.723249335,0.618381149,0.730351565,1.008473266,0.669121771,0.669119787,1.019281945,1.092804343,0.669121771,1.019281506
-4.5,-4.5,21.6,0.723226532,0.620098627,0.754482192,1.004017887,0.674937052,0.674933546,1.009216536,1.096492382,0.674937052,1.009216221
-4.5,-4.5,21.7,0.723445723,0.620255938,0.766270208,1.000806608,0.686248722,0.686246182,0.996042524,1.104078135,0.686248722,0.99604223
-4.5,-4.5,21.8,0.723137033,0.618756625,0.761920653,0.99729609,0.701037109,0.701035718,0.984885151,1.106570126,0.701037109,0.984884637
-4.5,-4.5,21.9,0.720126374,0.617254437,0.735705449,0.99261013,0.712020301,0.712019214,0.97804654,1.100140245,0.712020301,0.97804561
-4.5,-4.5,22,0.713620669,0.617435,0.692381282,0.991501739,0.708484812,0.708480862,0.984298863,1.090028121,0.708484812,0.984296789
-4.5,-4.5,22.1,0.713718353,0.614942566,0.679976602,1.012991475,0.692011,0.692006766,1.009269654,1.111045441,0.692011,1.009267291
-4.5,-4.5,22.2,0.715928206,0.612756506,0.665070436,1.015800643,0.683073923,0.6830724,1.018880491,1.09906634,0.683073923,1.01887921
-4.5,-4.5,22.3,0.71381694,0.613781005,0.646512449,1.009173871,0.678192676,0.67819189,1.015147182,1.087954263,0.678192676,1.015146094
-4.5,-4.5,22.4,0.710150358,0.613310978,0.633090294,1.003409789,0.6828171,0.682816574,1.005178552,1.089702475,0.6828171,1.005177318
-4.5,-4.5,22.5,0.706666186,0.611725183,0.616322099,0.997557647,0.694473726,0.694473455,0.993997352,1.092047455,0.694473726,0.993995898
-4.5,-4.5,22.6,0.703385746,0.610315162,0.588265501,0.991142307,0.709123694,0.709122929,0.984866037,1.088627806,0.709123694,0.984864561
-4.5,-4.5,22.7,0.698092869,0.607245858,0.54124135,0.985425216,0.717953866,0.7179515,0.981883696,1.079120762,0.717953866,0.981882398
-4.5,-4.5,22.8,0.689239493,0.603961363,0.478621259,0.985580923,0.708576192,0.708573084,0.992113853,1.071536565,0.708576192,0.992112112
-4.5,-4.5,22.9,0.686480805,0.606218692,0.417081278,1.001854057,0.697672315,0.697671439,1.010074567,1.087452229,0.697672315,1.01007378
-4.5,-4.5,23,0.686282274,0.607790442,0.37498334,0.998708813,0.689968064,0.689967717,1.013968201,1.066849956,0.689968064,1.01396836
-4.5,-4.5,23.1,0.684061808,0.608200939,0.351289715,0.993899819,0.686804664,0.686802764,1.008091711,1.060136892,0.686804664,1.008091407
-4.5,-4.5,23.2,0.680856186,0.607764409,0.339155578,0.989867404,0.693162797,0.69315975,0.997693059,1.063444317,0.693162797,0.997692053
-4.5,-4.5,23.3,0.677769532,0.607325395,0.339245873,0.984026629,0.705381199,0.705377964,0.987036889,1.063369936,0.705381199,0.987035499
-4.5,-4.5,23.4,0.674654103,0.60646803,0.339108788,0.976585643,0.717332319,0.717329057,0.978358643,1.057198402,0.717332319,0.978357662
-4.5,-4.5,23.5,0.670314517,0.605310868,0.359941056,0.96866494,0.723124713,0.723120794,0.975373449,1.044136975,0.723124713,0.975373338
-4.5,-4.5,23.6,0.663428075,0.604690083,0.421105197,0.969696735,0.713742133,0.713737811,0.987073196,1.040078826,0.713742133,0.987073901
-4.5,-4.5,23.7,0.663536291,0.602326579,0.524274705,0.979287204,0.710258146,0.710251728,1.00173514,1.045009319,0.710258146,1.001736671
-4.5,-4.5,23.8,0.666893583,0.599577234,0.598397146,0.974199368,0.700416504,0.70041021,1.004103155,1.024871116,0.700416504,1.004104979
-4.5,-4.5,23.9,0.669575435,0.601548843,0.637187428,0.971300713,0.697503553,0.697497783,0.999814432,1.022686135,0.697503553,0.999816033
-4.5,-4.5,24,0.672723068,0.604163535,0.656243595,0.967913251,0.704583335,0.704575128,0.99247534,1.023883924,0.704583335,0.992476052
-4.5,-4.5,24.1,0.676918987,0.605237483,0.661631398,0.962918757,0.716157011,0.716149794,0.98425887,1.020906977,0.716157011,0.984258843
-4.5,-4.5,24.2,0.681074387,0.605897595,0.651919811,0.957594746,0.727091329,0.727084722,0.97793456,1.014174142,0.727091329,0.977934288
-4.5,-4.5,24.3,0.682795311,0.606151213,0.628210195,0.95276422,0.730512956,0.730505199,0.978426467,1.002328288,0.730512956,0.978425881
-4.5,-4.5,24.4,0.683463513,0.606054786,0.625891911,0.960031392,0.721569394,0.721559362,0.994965655,1.006538748,0.721569394,0.994964217
-4.5,-4.5,24.5,0.690686474,0.610180799,0.65589473,0.963167289,0.714400008,0.714384567,1.00683801,0.997856512,0.714400008,1.006837905
-4.5,-4.5,24.6,0.697947776,0.614716416,0.661220908,0.959929757,0.699112098,0.699097291,1.007170125,0.986865245,0.699112098,1.007170563
-4.5,-4.5,24.7,0.703646814,0.615664199,0.650734826,0.958485099,0.694845652,0.694832222,1.001242984,0.991964562,0.694845652,1.001243087
-4.5,-4.5,24.8,0.709253259,0.614248951,0.637625134,0.95405463,0.70093915,0.700922457,0.99302857,0.992731619,0.70093915,0.993028188
-4.5,-4.5,24.9,0.715176169,0.612968285,0.617305582,0.947437702,0.711680215,0.711663493,0.984577708,0.98666459,0.711680215,0.984577968
-4.5,-4.5,25,0.720242593,0.611611187,0.582454657,0.940980157,0.721404656,0.7213906,0.979327853,0.975934275,0.721404656,0.979329683
-4.5,-4.5,25.1,0.721819772,0.611425506,0.532818428,0.937043903,0.721850868,0.721837013,0.982033542,0.962975948,0.721850868,0.982036273
-4.5,-4.5,25.2,0.723811471,0.613869456,0.490012548,0.945532723,0.718946297,0.718930066,0.995126099,0.969300144,0.718946297,0.99512911
-4.5,-4.5,25.3,0.728607704,0.615420275,0.45338778,0.943828203,0.708367865,0.708351003,1.000777732,0.951087775,0.708367865,1.000782124
-4.5,-4.5,25.4,0.732423705,0.615291152,0.427290602,0.945556097,0.695963984,0.695948023,0.997928832,0.953883961,0.695963984,0.99793378
-4.5,-4.5,25.5,0.732798679,0.617925779,0.412849869,0.947405952,0.694350044,0.694335372,0.991924991,0.967384131,0.694350044,0.991928431
-4.5,-4.5,25.6,0.732247373,0.621843959,0.405899542,0.943920437,0.700679616,0.700663931,0.984813398,0.97048017,0.700679616,0.984814725
-4.5,-4.5,25.7,0.731988838,0.623683254,0.402071257,0.937970911,0.711089174,0.711071522,0.977816705,0.966184844,0.711089174,0.97781668
-4.5,-4.5,25.8,0.731270503,0.62248456,0.400564658,0.93160762,0.720191226,0.720171992,0.973565929,0.95663062,0.720191226,0.973565471
-4.5,-4.5,25.9,0.728236568,0.620396789,0.405118862,0.929135757,0.72127615,0.721253485,0.978545172,0.947541054,0.72127615,0.978544472
-4.5,-4.5,26,0.726647042,0.617251677,0.420411003,0.933074231,0.724889114,0.724865794,0.989966512,0.94434015,0.724889114,0.98996657
-4.5,-4.5,26.1,0.728363717,0.614327361,0.441272655,0.929263676,0.714484907,0.71446632,0.99479708,0.921577634,0.714484907,0.994797336
-4.5,-4.5,26.2,0.729917752,0.615771289,0.455765963,0.935985218,0.706751773,0.706738761,0.992348224,0.934081255,0.706751773,0.992349088
-4.5,-4.5,26.3,0.727268045,0.617138506,0.46682371,0.94150036,0.706650037,0.706638647,0.988309032,0.952107456,0.706650037,0.988309738
-4.5,-4.5,26.4,0.722652979,0.615758436,0.47356563,0.940587662,0.712171239,0.712158887,0.982522865,0.95858155,0.712171239,0.982523358
-4.5,-4.5,26.5,0.717598193,0.61407504,0.474669426,0.936923774,0.721236793,0.721222127,0.976409375,0.958743273,0.721236793,0.97641028
-4.5,-4.5,26.6,0.712293636,0.612637071,0.469533723,0.932849514,0.728425363,0.728409163,0.974002622,0.954132128,0.728425363,0.974004009
-4.5,-4.5,26.7,0.706596923,0.611906415,0.469756252,0.934549881,0.730857238,0.730841852,0.982144978,0.954645049,0.730857238,0.982145942
-4.5,-4.5,26.8,0.702988722,0.614291351,0.506278029,0.932734809,0.72967066,0.729658501,0.993168056,0.940070147,0.72967066,0.993169252
-4.5,-4.5,26.9,0.70521953,0.616829935,0.560457707,0.927912181,0.715434386,0.715425455,0.994782464,0.921390668,0.715434386,0.994783389
-4.5,-4.5,27,0.707178978,0.61528044,0.572318887,0.934717159,0.709912937,0.709907742,0.988403126,0.93977537,0.709912937,0.988404198
-4.5,-4.5,27.1,0.705230953,0.612531921,0.562852743,0.938140768,0.710609601,0.710601024,0.983172956,0.95388966,0.710609601,0.983174408
-4.5,-4.5,27.2,0.701444892,0.61052584,0.548033913,0.937827717,0.716914571,0.716902385,0.977166404,0.961032991,0.716914571,0.977168441
-4.5,-4.5,27.3,0.696739028,0.609230206,0.527656166,0.937392241,0.725929406,0.725916034,0.971329676,0.967038582,0.725929406,0.971331901
-4.5,-4.5,27.4,0.690936036,0.607614888,0.500827097,0.937763015,0.731300722,0.73128503,0.969662011,0.970855869,0.731300722,0.969663276
-4.5,-4.5,27.5,0.68494985,0.606162741,0.47777128,0.941935036,0.736922501,0.736906787,0.975822927,0.978201394,0.736922501,0.975822137
-4.5,-4.5,27.6,0.679755993,0.605218506,0.462871472,0.936165502,0.730184567,0.730164515,0.983035675,0.958501437,0.730184567,0.983032954
-4.5,-4.5,27.7,0.680570094,0.601512623,0.458972943,0.931726435,0.719131662,0.719114252,0.981039232,0.946438095,0.719131662,0.981040286
-4.5,-4.5,27.8,0.681720841,0.60229432,0.454788125,0.938554827,0.71450513,0.714500022,0.975756619,0.966189366,0.71450513,0.97576192
-4.5,-4.5,27.9,0.680500313,0.607040967,0.453838635,0.939503682,0.714351929,0.714350848,0.971452647,0.974636964,0.714351929,0.971459895
-4.5,-4.5,28,0.678327525,0.609450589,0.459332336,0.938749259,0.719839843,0.719837645,0.966616344,0.98031036,0.719839843,0.966623803
-4.5,-4.5,28.1,0.676100336,0.608303574,0.471868292,0.940029404,0.728112817,0.72810128,0.96282753,0.988677776,0.728112817,0.962833362
-4.5,-4.5,28.2,0.673911467,0.605087098,0.487710334,0.945143876,0.734516617,0.734503662,0.964427793,1.000222737,0.734516617,0.964430742
-4.5,-4.5,28.3,0.672288827,0.601663907,0.502714472,0.951201613,0.741398614,0.741388872,0.971091901,1.009214923,0.741398614,0.971092867
-4.5,-4.5,28.4,0.670554432,0.601791423,0.503926222,0.948153946,0.734500613,0.734490091,0.980364344,0.992290641,0.734500613,0.980363362
-4.5,-4.5,28.5,0.674274565,0.606102255,0.479060806,0.947891995,0.725753052,0.725743281,0.976552497,0.989685531,0.725753052,0.976554466
-4.5,-4.5,28.6,0.677460378,0.607555648,0.435412065,0.952779068,0.718718589,0.71871117,0.972664842,1.00303033,0.718718589,0.972669158
-4.5,-4.5,28.7,0.67836454,0.605902461,0.394026238,0.951295879,0.715366851,0.715359721,0.969203152,1.005199174,0.715366851,0.969205457
-4.5,-4.5,28.8,0.678780152,0.603509728,0.364830323,0.950018247,0.718676973,0.718668356,0.964754973,1.009886574,0.718676973,0.964753653
-4.5,-4.5,28.9,0.679811506,0.602592683,0.350126641,0.951841034,0.72447704,0.724464299,0.961748834,1.019612159,0.72447704,0.961744235
-4.5,-4.5,29,0.682288192,0.604465418,0.347539123,0.95826191,0.731860219,0.731843028,0.96384186,1.034627357,0.731860219,0.963835924
-4.5,-4.5,29.1,0.685044993,0.607700476,0.371401643,0.963711004,0.734105747,0.734085995,0.971156142,1.041274228,0.734105747,0.971152
-4.5,-4.5,29.2,0.688824124,0.610496595,0.425769979,0.960180978,0.724796137,0.724773819,0.977657325,1.025912117,0.724796137,0.977656694
-4.5,-4.5,29.3,0.698762971,0.609083491,0.456883029,0.963328789,0.720967669,0.720948956,0.970028035,1.032601815,0.720967669,0.970032007
-4.5,-4.5,29.4,0.705591797,0.609094013,0.456666785,0.965441571,0.714411051,0.714393823,0.965597342,1.037245511,0.714411051,0.965600578
-4.5,-4.5,29.5,0.708649267,0.613695864,0.449827187,0.962596991,0.712130493,0.712115084,0.961671642,1.035138336,0.712130493,0.961671221
-4.5,-4.5,29.6,0.709436328,0.618345833,0.444865918,0.961211709,0.716010211,0.715997699,0.957724061,1.038638541,0.716010211,0.957721638
-4.5,-4.5,29.7,0.709283696,0.619449488,0.441931781,0.963612565,0.722055116,0.722043885,0.956566706,1.048735709,0.722055116,0.956565588
-4.5,-4.5,29.8,0.709387565,0.616725148,0.441468379,0.969855777,0.729379381,0.729368284,0.959085024,1.064226025,0.729379381,0.959088483
-4.5,-4.5,29.9,0.709249835,0.612155963,0.439633164,0.974886564,0.728281492,0.728267296,0.966182974,1.071533452,0.728281492,0.966191008
-4.5,-4.5,30,0.712176872,0.60905346,0.444314514,0.970806315,0.722813979,0.722798244,0.969614899,1.059409031,0.722813979,0.969625576
-4.5,-4.5,30.1,0.721037004,0.612392888,0.468671881,0.975794862,0.723947634,0.723934244,0.962930079,1.070203129,0.723947634,0.962939207
-4.5,-4.5,30.2,0.726982285,0.617631275,0.492510661,0.974122647,0.718822685,0.718808585,0.959954731,1.064049424,0.718822685,0.959955589
-4.5,-4.5,30.3,0.729416313,0.619436977,0.516287445,0.970286745,0.718714398,0.718702886,0.958117102,1.056530426,0.718714398,0.95811123
-4.5,-4.5,30.4,0.729316955,0.617851906,0.544540638,0.969671863,0.723861502,0.723854435,0.956829304,1.057748079,0.723861502,0.956822194
-4.5,-4.5,30.5,0.727370492,0.615807078,0.575901252,0.972884988,0.732310309,0.732309654,0.957880992,1.066451773,0.732310309,0.95787725
-4.5,-4.5,30.6,0.723719644,0.615636899,0.604745303,0.978718499,0.7391784,0.739183262,0.962358974,1.078630948,0.7391784,0.962360331
-4.5,-4.5,30.7,0.71868717,0.61859122,0.6132951,0.983936368,0.736248372,0.736253148,0.972471857,1.084617845,0.736248372,0.972475784
-4.5,-4.5,30.8,0.716907403,0.621590969,0.604923067,0.98166637,0.733657872,0.733647927,0.973349205,1.080706564,0.733657872,0.973351861
-4.5,-4.5,30.9,0.720625891,0.619597979,0.591342363,0.986905219,0.731415721,0.731406816,0.967541273,1.093606645,0.731415721,0.967540089
-4.5,-4.5,31,0.722748392,0.615979083,0.561750652,0.98240814,0.723936349,0.723931529,0.964063397,1.083190255,0.723936349,0.964056101
-4.5,-4.5,31.1,0.722101827,0.613760614,0.537828356,0.976677017,0.722571037,0.72257047,0.961867712,1.072528518,0.722571037,0.961858661
-4.5,-4.5,31.2,0.720128141,0.613723807,0.527715175,0.974308964,0.726484134,0.726487588,0.961369475,1.068922424,0.726484134,0.961364415
-4.5,-4.5,31.3,0.717352464,0.614155727,0.528299707,0.975606624,0.734813446,0.734805433,0.96283474,1.071783402,0.734813446,0.96283585
-4.5,-4.5,31.4,0.713036364,0.612794707,0.529897393,0.979943245,0.740964173,0.740953508,0.967740808,1.078442167,0.740964173,0.967744862
-4.5,-4.5,31.5,0.706431968,0.609914891,0.519363418,0.982346672,0.736531109,0.736516108,0.975943201,1.078645916,0.736531109,0.975945419
-4.5,-4.5,31.6,0.702023689,0.606326185,0.484477704,0.981835739,0.738737108,0.738723039,0.972000686,1.082808742,0.738737108,0.972004082
-4.5,-4.5,31.7,0.700632762,0.606689481,0.428030196,0.984343351,0.733153834,0.733135402,0.96531884,1.090929916,0.733153834,0.965319975
-4.5,-4.5,31.8,0.698008374,0.612123307,0.387472867,0.978665931,0.725330136,0.725314756,0.96218156,1.079012219,0.725330136,0.962182089
-4.5,-4.5,31.9,0.693681356,0.615932799,0.376068866,0.974343046,0.723375445,0.723367017,0.961497912,1.071905107,0.723375445,0.96150157
-4.5,-4.5,32,0.689273485,0.615236498,0.379701213,0.972425319,0.72713064,0.727126803,0.962700137,1.068990953,0.72713064,0.962708707
-5,-5,1,0.657756124,0.641443843,0.484906558,0.843534673,0.816834457,0.816834457,0.578222491,0.981768443,0.816834457,0.578222491
-5,-5,1.1,0.675533594,0.629115745,0.491417977,0.901481526,0.786214028,0.786214028,0.611067266,1.07804904,0.786214028,0.611067266
-5,-5,1.2,0.697816359,0.633075261,0.501178703,0.943522206,0.751323607,0.751323607,0.655454512,1.119504689,0.751323607,0.655454512
-5,-5,1.3,0.71910428,0.64333256,0.514040348,0.958210444,0.701487535,0.701487535,0.70340888,1.091687068,0.701487535,0.70340888
-5,-5,1.4,0.731324465,0.646824603,0.532545019,0.945437303,0.629882969,0.629882969,0.753140767,1.00413564,0.629882969,0.753140767
-5,-5,1.5,0.730461992,0.64280452,0.563041234,0.92471826,0.544234166,0.544234166,0.805425721,0.909273625,0.544234166,0.805425721
-5,-5,1.6,0.721178709,0.641876897,0.603122115,0.925456233,0.467210674,0.467210674,0.858825447,0.878161851,0.467210674,0.858825447
-5,-5,1.7,0.711667351,0.65561833,0.641496521,0.956142146,0.416931201,0.416931202,0.909129944,0.92672063,0.416931201,0.909129944
-5,-5,1.8,0.70772364,0.676596233,0.672795623,1.001564859,0.395811496,0.395811497,0.949918255,1.014575974,0.395811496,0.949918255
-5,-5,1.9,0.712220032,0.690672351,0.697799691,1.043742297,0.397151727,0.397151728,0.972087783,1.101016844,0.397151727,0.972087783
-5,-5,2,0.726232099,0.689457675,0.71897673,1.069222004,0.411897609,0.41189761,0.963502237,1.163955404,0.411897609,0.963502237
-5,-5,2.1,0.748660589,0.674286153,0.738480824,1.068836983,0.430435473,0.430435475,0.913203819,1.196069147,0.430435473,0.913203819
-5,-5,2.2,0.774089943,0.65702969,0.75757799,1.043162113,0.445376599,0.445376601,0.830398392,1.201078428,0.445376599,0.830398393
-5,-5,2.3,0.793390304,0.658705435,0.776278182,1.0120927,0.455671395,0.455671397,0.767593537,1.190213996,0.455671395,0.767593537
-5,-5,2.4,0.801407493,0.671043272,0.79282222,1.001692468,0.468872426,0.468872428,0.77857874,1.178168259,0.468872426,0.778578741
-5,-5,2.5,0.799660691,0.67471754,0.803487944,1.013562028,0.49684977,0.496849772,0.845855522,1.176060396,0.49684977,0.845855522
-5,-5,2.6,0.792559779,0.664827039,0.803708863,1.031397797,0.540488074,0.540488076,0.916683952,1.184013855,0.540488074,0.916683952
-5,-5,2.7,0.784878978,0.6464169,0.790123765,1.043224034,0.590849734,0.590849737,0.9634873,1.191892576,0.590849734,0.9634873
-5,-5,2.8,0.780905304,0.640266025,0.760462044,1.042609825,0.637405432,0.637405434,0.982246183,1.181768149,0.637405432,0.982246183
-5,-5,2.9,0.783578084,0.653394988,0.710142524,1.026580754,0.668233286,0.668233288,0.973015563,1.142894087,0.668233286,0.973015563
-5,-5,3,0.791196424,0.670653061,0.633121216,1.00663618,0.664986747,0.664986749,0.941472536,1.104654934,0.664986747,0.941472537
-5,-5,3.1,0.794923094,0.676689674,0.541659955,1.018248429,0.616684628,0.616684629,0.925824461,1.138923088,0.616684628,0.925824464
