% Model,Untitled.mph
% Version,COMSOL 6.1.0.282
% Date,"Jun 9 2023, 12:37"
% Table,Probe Table 1 - 
% freq (GHz),phi (deg),"Electric field norm (V/m), Domain Probe 1","Electric field norm (V/m), Boundary Probe 1","Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3"
26.3,225,0.6059546297904559,0.8084599314933231,0.8286863380542185,0.7894896927380972
26.3,239.99999999999997,0.6077221188787005,0.7025531667171864,0.5811969571526007,0.653252873729263
26.3,255,0.5929947705940591,0.5690820300693484,0.8017607567507523,0.7158359600806307
26.3,270,0.5944116689604481,0.6472572326835199,0.8953758297789515,0.7843681901015098
26.3,285,0.592995015016063,0.6166368442626445,0.8017696018635752,0.7158505277596738
26.3,300,0.6077182471383927,0.6539526684106635,0.5812004132924828,0.6532438662351292
26.3,315,0.6059618115763816,0.7193944381017746,0.8286793722780748,0.7894928467192999
26.3,330,0.638738071582294,0.7577145193553613,0.7904942808619625,0.7104105760622897
26.3,345,0.5625726902995594,0.8606942509789541,0.5799719318745303,0.6760111749403639
26.3,360,0.5564257382162106,0.897244939592698,0.7215098918603511,0.7506083147074261
26.400000000000002,0,0.5579007105528586,0.891290981085009,0.7345890778135855,0.7528892022431756
26.400000000000002,14.999999999999998,0.5652828045277631,0.8620383125311184,0.6166208037213843,0.6773973750570764
26.400000000000002,29.999999999999996,0.6308295289407589,0.7479717408225454,0.6731949914450354,0.7007870783417456
26.400000000000002,45,0.6046838255193627,0.7186828405445406,0.7957041584721303,0.8017571420321605
26.400000000000002,59.99999999999999,0.6062312128813726,0.640242090349843,0.6844537411413723,0.6454815799137782
26.400000000000002,75,0.5893644777248439,0.6075445645043808,0.7924364203811138,0.7207317926910479
26.400000000000002,90,0.5950539188589664,0.6447854245729452,0.867037226769957,0.7847583896422121
26.400000000000002,105,0.5893623730525475,0.566085666150633,0.7924108676921878,0.7207246904532338
26.400000000000002,119.99999999999999,0.606224884218767,0.6947250372324775,0.6844360580033264,0.6454715804322798
26.400000000000002,135,0.6046932040757375,0.8418223964209183,0.7957530971820764,0.8017708624113817
26.400000000000002,150,0.6308143325995701,0.562189760701493,0.6731046985190784,0.7007460286265804
26.400000000000002,165,0.5652966716747283,0.7268692406936006,0.616619752343451,0.6774016807385712
26.400000000000002,180,0.557897205124616,0.6693864903464826,0.7345960115438896,0.7528899122835424
26.400000000000002,195,0.5652844137462395,0.7268667521362414,0.5820899848069653,0.6773967180122263
26.400000000000002,210,0.6308257753393508,0.5622076567055669,0.7893048547413412,0.7007812439586726
26.400000000000002,225,0.604686340006883,0.8418317886695565,0.8364836414238488,0.8017594513616022
26.400000000000002,239.99999999999997,0.6062291262223093,0.6946926251917578,0.5771989352442107,0.6454790335128429
26.400000000000002,255,0.5893478140793159,0.566092020015856,0.8275243222500152,0.7207090835080889
26.400000000000002,270,0.5950433132395805,0.6448114941371019,0.8890277634567679,0.7847494364827919
26.400000000000002,285,0.5893576696664418,0.6075500926735726,0.8275334809564955,0.7207248498422253
26.400000000000002,300,0.6062222892323587,0.6402246547254744,0.5771951059113278,0.6454672057507748
26.400000000000002,315,0.6046949585706533,0.7186814087542062,0.8364792998346897,0.8017649828102307
26.400000000000002,330,0.6308185048828285,0.7479585932628767,0.7892863607083574,0.7007692206677075
26.400000000000002,345,0.5652879542956818,0.8620541484709785,0.5820694080108303,0.6773976284699306
26.400000000000002,360,0.5579007105528584,0.8912909810850101,0.7345890778135875,0.7528892022431759
26.5,0,0.5617129801318738,0.8949017921131479,0.7386132374786513,0.7510640193622363
26.5,14.999999999999998,0.5674852968696934,0.8604582304002014,0.6136608133305796,0.6784261331472962
26.5,29.999999999999996,0.6209564098884854,0.7244233092355153,0.66017523298201,0.6918891585473224
26.5,45,0.6070890814394353,0.7181649769524924,0.8061094420292952,0.8070608070349743
26.5,59.99999999999999,0.6077611882020103,0.635307746565989,0.6751143444966106,0.6376425325686411
26.5,75,0.5878288808842241,0.5979132778129433,0.7812953954496792,0.7205416357718707
26.5,90,0.5964607846640226,0.6320124876899894,0.8673020647302176,0.7746282449684612
26.5,105,0.5878298667680136,0.5623909307942511,0.7812614344375783,0.7205351831940406
26.5,119.99999999999999,0.6077558442808654,0.6792432167775232,0.6751080673293773,0.6376337351871546
26.5,135,0.6070982220099977,0.8519188782221605,0.8061587924292345,0.8070746009337522
26.5,150,0.6209434577347721,0.5763990338195732,0.6600903193916452,0.6918506010166923
26.5,165,0.5675000690603252,0.7394353856315237,0.6136570903822397,0.6784306628555962
26.5,180,0.5617050323881164,0.6446176371184267,0.7386054497856773,0.7510636097205599
26.5,195,0.5674866181531596,0.7394260110272561,0.5811584234722948,0.6784244048757687
26.5,210,0.620953573050998,0.5764045999239914,0.7788954254787239,0.6918829755103534
26.5,225,0.6070889722055857,0.8519192635375364,0.837374792235042,0.8070627545075817
26.5,239.99999999999997,0.607758340687207,0.679216679658062,0.5740181960584374,0.6376387337644835
26.5,255,0.5878129042751505,0.5623982723738499,0.8469278918307358,0.7205206163469914
26.5,270,0.596456283767127,0.6320275351234081,0.8720561091521063,0.7746304955850809
26.5,285,0.5878274053115602,0.5979135311015112,0.8469377718323665,0.720533750606432
26.5,300,0.6077515123840025,0.6352917504734721,0.5740080820815621,0.6376263427810064
26.5,315,0.6071010106851721,0.7181625739982008,0.837372216880469,0.8070692153304734
26.5,330,0.6209473706414889,0.7244070062683318,0.7788794871007461,0.6918728173245723
26.5,345,0.5674892468160944,0.8604727062382106,0.5811373520268615,0.6784270979283648
26.5,360,0.5617129801318756,0.8949017921131495,0.7386132374786506,0.751064019362236
26.6,0,0.5664484711812037,0.9097670932743783,0.7274855992758157,0.7448764296956085
26.6,14.999999999999998,0.5705911944557133,0.8473541957500955,0.6059249265495019,0.677118468190943
26.6,29.999999999999996,0.6146008515357688,0.7050788434018272,0.6622825308532752,0.6843824203948213
26.6,45,0.6142559597017884,0.7227718676249318,0.8152077693783618,0.804925960032804
26.6,59.99999999999999,0.6120770733248407,0.6355984840574961,0.665641834793547,0.630303185142465
26.6,75,0.5880026132490995,0.5895839164233649,0.7642966308099277,0.7183045674888733
26.6,90,0.5971655282788787,0.6177148571720704,0.8563808583232209,0.7590935242511794
26.6,105,0.5880042011832366,0.5597552826799995,0.7642592572611006,0.7183019574167055
26.6,119.99999999999999,0.6120740658657605,0.6625862959589169,0.6656439278043481,0.6302959652740601
26.6,135,0.6142651085019182,0.838490360859574,0.8152569445835292,0.8049399052906497
26.6,150,0.6145864303419108,0.5846608102742008,0.6622029211644849,0.6843483523327297
26.6,165,0.570606380826179,0.7618721151950872,0.6059172465145573,0.6771244882068398
26.6,180,0.5664383601657068,0.6322228554290871,0.7274722852809986,0.7448768593425543
26.6,195,0.5705912659133081,0.761854022543545,0.5783253025772735,0.6771172433105908
26.6,210,0.6145981688190815,0.5846611329908632,0.7591635338363798,0.6843792638306555
26.6,225,0.6142560381823995,0.8384804544812761,0.8270452026245981,0.8049286481531156
26.6,239.99999999999997,0.6120725407850929,0.6625695764879338,0.5699306891020485,0.6302972019699886
26.6,255,0.5879882348797302,0.5597603120317469,0.8638034417223938,0.7182891515672141
26.6,270,0.5971679816857017,0.6177185971635066,0.8502993291868306,0.759108463177791
26.6,285,0.5880057773892742,0.5895798166082132,0.8638155756688128,0.7182985940223449
26.6,300,0.6120645138198595,0.6355851329095237,0.5699161949259596,0.6302869627453994
26.6,315,0.6142679212938689,0.7227656395484386,0.8270475405789893,0.8049357856329148
26.6,330,0.614593315770479,0.7050686629269282,0.7591462630338064,0.6843718221045149
26.6,345,0.5705944249202296,0.8473665112339862,0.5783044347609163,0.6771207802976438
26.6,360,0.5664484711812037,0.9097670932743802,0.7274855992758155,0.7448764296956083
26.700000000000003,0,0.5689369717158094,0.9283538635263502,0.7035748323561243,0.7356767710086408
26.700000000000003,14.999999999999998,0.5723118482561307,0.8305323894517863,0.5998161103290913,0.6728016697477367
26.700000000000003,29.999999999999996,0.6143264506443888,0.6955957074679389,0.6745962469553195,0.6831845031718623
26.700000000000003,45,0.6231826649530836,0.7329061430892004,0.8222930084046944,0.7943870407720101
26.700000000000003,59.99999999999999,0.6165794353100361,0.6453806314621054,0.6618588249778642,0.6263506541591316
26.700000000000003,75,0.5896868938238801,0.5830347148840104,0.7466516457639248,0.7156370673520102
26.700000000000003,90,0.5979316392545091,0.6108120463527397,0.8380637492284299,0.7415487545670553
26.700000000000003,105,0.5896874522222544,0.5638213523127593,0.7466172669439664,0.7156352386540771
26.700000000000003,119.99999999999999,0.6165805184177308,0.6534279024055561,0.6618672031307552,0.6263459653253285
26.700000000000003,135,0.6231922619284564,0.7996250995057118,0.8223375338852623,0.794401090418244
26.700000000000003,150,0.6143101802523676,0.592661996639971,0.6745144958858619,0.68315516111418
26.700000000000003,165,0.5723260095126365,0.7740600859278749,0.59979741062854,0.6728098606709438
26.700000000000003,180,0.5689279606756417,0.6393815848342808,0.7035678911311681,0.7356810554152955
26.700000000000003,195,0.5723087094979816,0.7740369082500752,0.573150228428675,0.6728017837420135
26.700000000000003,210,0.6143244075001939,0.5926664395546168,0.7438524357998285,0.6831862189908617
26.700000000000003,225,0.6231809054641301,0.7996061790421125,0.8039864192091346,0.794390168999546
26.700000000000003,239.99999999999997,0.6165749841544751,0.653419101541263,0.5601102581185077,0.6263443259429156
26.700000000000003,255,0.5896748935361839,0.5638257650361705,0.8742234536013664,0.7156272588801816
26.700000000000003,270,0.5979420468706089,0.6108112107382254,0.8193619999996695,0.7415747615635849
26.700000000000003,285,0.5896953548978475,0.5830333362732973,0.8742377344837017,0.7156313331901295
26.700000000000003,300,0.6165675737909129,0.6453704741083912,0.5600968565341834,0.6263391542613739
26.700000000000003,315,0.6231921874366123,0.7328972453549839,0.8039981413317929,0.7943990419236591
26.700000000000003,330,0.6143190967375387,0.6955951986869099,0.7438353313972421,0.6831794613806287
26.700000000000003,345,0.5723164912953631,0.8305456834083762,0.573131602698924,0.6728073470979107
26.700000000000003,360,0.5689369717158107,0.9283538635263502,0.7035748323561257,0.73567677100864
26.8,0,0.5645590032358371,0.9360860034835923,0.6924469517290681,0.7372409979699679
26.8,14.999999999999998,0.5693276066701864,0.8243297576785253,0.5967663237505536,0.667211312041279
26.8,29.999999999999996,0.6142286257270689,0.7018960196996745,0.6862201789861637,0.6876238806327174
26.8,45,0.6257751921565068,0.7396231948703561,0.837879021362397,0.7819998685594239
26.8,59.99999999999999,0.6159922668825449,0.6665589221417851,0.6619534080554337,0.6254308941811404
26.8,75,0.591381507006353,0.5921200187930401,0.7315106523315665,0.7152963941386125
26.8,90,0.5989474918368254,0.6159869627547054,0.8169226900823334,0.7247239404120481
26.8,105,0.591383997284504,0.5735342403180321,0.7314826302668208,0.7152975354164669
26.8,119.99999999999999,0.6159978312529811,0.643721664757366,0.6619670147158937,0.6254314227987269
26.8,135,0.625782005026344,0.7395143437755511,0.8379133442307121,0.78200993331856
26.8,150,0.6142107451867965,0.612776013012548,0.686147954514053,0.6876004142785213
26.8,165,0.5693331956313549,0.7726194609085067,0.5967337298827067,0.6672212870663011
26.8,180,0.5645517998438555,0.672814863686615,0.6924409426142105,0.7372365339038075
26.8,195,0.5693220621915686,0.7725950954653941,0.5626772845869943,0.6672146925343173
26.8,210,0.6142257833771252,0.6127825085643923,0.7294193277312189,0.6876291149345363
26.8,225,0.6257735695309402,0.739494292912323,0.7827006532440431,0.7820014148661666
26.8,239.99999999999997,0.6159850255125877,0.6437113192740712,0.5492975729298094,0.6254244340392662
26.8,255,0.5913724376109997,0.5735404602406246,0.8757069626000681,0.7152923469740282
26.8,270,0.5989672571313002,0.6159785837978764,0.7775328021265361,0.7247577371151787
26.8,285,0.5913996361304825,0.5921208728922224,0.8757239615355221,0.715293467228947
26.8,300,0.615990407087219,0.6665540301116266,0.5492976380248543,0.6254352624443037
26.8,315,0.625782267047955,0.7396138892392409,0.7827127406108131,0.7820089944965318
26.8,330,0.6142226840591867,0.7018979214715338,0.7294059461320835,0.6876202456208914
26.8,345,0.5693293668906108,0.8243484349488827,0.5626599615600552,0.6672182285920413
26.8,360,0.5645590032358382,0.9360860034835948,0.6924469517290687,0.7372409979699683
26.900000000000002,0,0.5583479593979651,0.9258891572677179,0.7015912549134548,0.7460081668857688
26.900000000000002,14.999999999999998,0.570258203939174,0.8265527531569926,0.5956249781718412,0.6628819153957399
26.900000000000002,29.999999999999996,0.6105132365151762,0.7063379004681918,0.6832921187860511,0.6883404147129664
26.900000000000002,45,0.6238769807740598,0.7416577970562634,0.8556872538528514,0.771933704429398
26.900000000000002,59.99999999999999,0.6097932509269532,0.6751844593351373,0.6597644505771587,0.6261298533304798
26.900000000000002,75,0.5928062972630059,0.6109433075310805,0.7199848157930526,0.7139810601217081
26.900000000000002,90,0.5995569412017485,0.6334260280220277,0.7980239670103711,0.7107724018470347
26.900000000000002,105,0.5928096483789645,0.5844184469841508,0.7199668418652176,0.7139817876598824
26.900000000000002,119.99999999999999,0.6098041622357115,0.633423135814917,0.6597747594960692,0.6261322757299351
26.900000000000002,135,0.6238804915180441,0.6761158561663587,0.8557219336097861,0.7719420643312482
26.900000000000002,150,0.6104980686157379,0.6375750074029087,0.683226945540105,0.6883188733336363
26.900000000000002,165,0.570257385087833,0.7579425701443807,0.595576472282919,0.6628894880016161
26.900000000000002,180,0.558340731432497,0.6993439940463206,0.7015749647967623,0.7459840926996361
26.900000000000002,195,0.5702518396460025,0.7579222342469315,0.5577004354140629,0.6628877962764467
26.900000000000002,210,0.6105118571866182,0.6375832445849298,0.715243837395373,0.6883469379030822
26.900000000000002,225,0.6238766087946016,0.6760992624027615,0.7722368664678239,0.7719321361688877
26.900000000000002,239.99999999999997,0.6097870271804284,0.6334139354052469,0.554927970020717,0.6261186758295405
26.900000000000002,255,0.592804340387439,0.584428482324074,0.8630510837187925,0.7139856348627578
26.900000000000002,270,0.5995849965693536,0.6334144981625977,0.726684337062284,0.7108099739287015
26.900000000000002,285,0.5928280652830361,0.6109511137772756,0.8630637326381841,0.7139810206965207
26.900000000000002,300,0.6098051095435773,0.6751880947934606,0.5549422618665523,0.6261451623543346
26.900000000000002,315,0.6238809141221276,0.7416560567891104,0.7722418750356785,0.7719379295963115
26.900000000000002,330,0.6105113077191079,0.706337732582102,0.7152267455848872,0.6883344859307844
26.900000000000002,345,0.5702592189107581,0.826573408085851,0.5576818855795096,0.662887434882477
26.900000000000002,360,0.5583479593979632,0.9258891572677157,0.7015912549134506,0.7460081668857665
27,0,0.5572243175676949,0.9134722367500269,0.7099126137785734,0.7480588624956065
27,14.999999999999998,0.5733616321285636,0.8357962592722921,0.596651720814733,0.6595362162732241
27,29.999999999999996,0.6070890895964289,0.6982930284977379,0.6655766049255123,0.6825068688065614
27,45,0.6223684013558027,0.7370464680093065,0.877212977431933,0.766342794056693
27,59.99999999999999,0.6022846639264775,0.6702959371786885,0.6553376828753195,0.6307666232690622
27,75,0.5938337509242616,0.6314538391148278,0.7090616681394231,0.706813229643246
27,90,0.5997437516170704,0.6543343601772157,0.7838223715176817,0.7000778080092186
27,105,0.5938359430063399,0.590194823386461,0.7090542492090999,0.7068133674907132
27,119.99999999999999,0.6022967833641132,0.6340843859623371,0.6553410765788414,0.6307712207730468
27,135,0.6223736714535134,0.6487076657641757,0.8772496805639333,0.7663479441346668
27,150,0.6070768609949536,0.6585678392109822,0.6655271589442926,0.6824877367901455
27,165,0.5733533890725316,0.7308517477817535,0.5965943939367359,0.6595385780258404
27,180,0.5572159932704818,0.6970059525324526,0.7098890275982497,0.7480221892648217
27,195,0.5733508555462007,0.73083763694545,0.5574169668283765,0.6595417214469091
27,210,0.607089024771424,0.6585795251498892,0.7048834720973407,0.6825156446465392
27,225,0.6223685210343514,0.6487090835035682,0.75339447350826,0.7663363389784938
27,239.99999999999997,0.6022798270093968,0.6340742804731921,0.57763277655542,0.6307535125748658
27,255,0.5938403707662469,0.590212827306566,0.8325589917259781,0.706829921102068
27,270,0.5997746771617098,0.6543252811971941,0.677363686160883,0.7001144118776227
27,285,0.5938526181703812,0.6314685258658178,0.8325615445072396,0.7068147670982526
27,300,0.6023024481067565,0.6703047689821933,0.5776545019502032,0.6307834495499238
27,315,0.622375089763115,0.7370547644104026,0.7533951781763646,0.7663397611451495
27,330,0.6070875461185697,0.6982868154950453,0.7048569260517991,0.6824999876970806
27,345,0.5733619171518034,0.8358173177265309,0.5573961895958659,0.6595414618773056
27,360,0.557224317567695,0.9134722367500259,0.7099126137785747,0.7480588624956066
27.1,0,0.5609266012077508,0.9046154095404345,0.7115477615965046,0.74142562440497
27.1,14.999999999999998,0.5761919286172836,0.8414866505481127,0.6003860988184495,0.6561670727282615
27.1,29.999999999999996,0.6036665112613927,0.6912321161932983,0.6384618605206938,0.6726363342342072
27.1,45,0.6207160066339731,0.7235008098783688,0.8966963291177633,0.769258105984756
27.1,59.99999999999999,0.5970586405778917,0.6628496151396813,0.6631721478612893,0.6406304643083549
27.1,75,0.5956418570896301,0.645169626987458,0.6963260317496148,0.6916584963917872
27.1,90,0.6000341151401323,0.6681892615737073,0.7695125411423553,0.6912216158881307
27.1,105,0.5956390418348689,0.5884008029750883,0.6963270531964707,0.6916580737082043
27.1,119.99999999999999,0.5970708135184488,0.6406075128214941,0.6631785711262786,0.6406394638317934
27.1,135,0.6207195057164541,0.6850736524148335,0.8967349785052419,0.7692617298931439
27.1,150,0.6036576877894556,0.6663594973211499,0.6384236016621812,0.6726177672617926
27.1,165,0.5761803425170168,0.6957702728733359,0.6003299845743045,0.6561630803240693
27.1,180,0.560918297389779,0.667773581280154,0.7115211192556864,0.7413854111571689
27.1,195,0.576181642312308,0.695763429866858,0.5620324779439217,0.656171721091067
27.1,210,0.6036680761242323,0.6663717659145423,0.6986131469136033,0.6726459027586734
27.1,225,0.620716621245575,0.6850903238595885,0.7283977335127694,0.7692490846677325
27.1,239.99999999999997,0.5970589620959701,0.6405959008176415,0.6032985053032893,0.6406207763180312
27.1,255,0.5956596316532553,0.5884220436467823,0.7868354852240799,0.6916880178076905
27.1,270,0.6000619695198348,0.6681817005755544,0.6436768826672955,0.6912532798967879
27.1,285,0.5956514776422014,0.6451823802381395,0.7868282751319039,0.691661864676641
27.1,300,0.5970756696208342,0.6628629343899624,0.6033158957806206,0.6406444958070574
27.1,315,0.6207200918465531,0.7235091428849576,0.728398180456892,0.7692515807806373
27.1,330,0.6036638634772344,0.691217393533465,0.698580943775406,0.6726264323060758
27.1,345,0.5761940149922341,0.8415073248338124,0.562014159440428,0.6561759655323566
27.1,360,0.5609266012077516,0.9046154095404347,0.7115477615965052,0.7414256244049695
27.200000000000003,0,0.5664196688011611,0.8927331572963029,0.708486266969517,0.7291376770754837
27.200000000000003,14.999999999999998,0.577284315445536,0.8350523975707332,0.6047275067434511,0.6525093806485428
27.200000000000003,29.999999999999996,0.5988578318043747,0.6934781430220678,0.6134039871193576,0.6637020905153524
27.200000000000003,45,0.6181550956811321,0.7182164682301885,0.9057828864721732,0.7803310088948546
27.200000000000003,59.99999999999999,0.5932044455619453,0.654377901777554,0.6864969463329766,0.6520197061671177
27.200000000000003,75,0.596876383541136,0.646451064338834,0.6865914490274746,0.6737348967136823
27.200000000000003,90,0.6005574697405198,0.6729213611350492,0.7525109323924946,0.6849853981218937
27.200000000000003,105,0.5968714182231715,0.5813772104366082,0.6865987323297954,0.6737361121067679
27.200000000000003,119.99999999999999,0.5932150680763494,0.644863160512922,0.6865113220590375,0.6520314248228942
27.200000000000003,135,0.6181563816713851,0.7364765686175708,0.9058177760390878,0.7803398802898713
27.200000000000003,150,0.5988510917780753,0.6646386688650372,0.613371768104004,0.6636825754774254
27.200000000000003,165,0.5772751376518793,0.6644082595839004,0.604680340198375,0.6524995858892523
27.200000000000003,180,0.5664122391686451,0.627417589981746,0.7084622335241413,0.729103179686582
27.200000000000003,195,0.5772762656672841,0.6644103574684839,0.5706801584142522,0.6525128470041028
27.200000000000003,210,0.5988602860582634,0.6646447046449797,0.6935429183139113,0.6637107916880701
27.200000000000003,225,0.6181561523816124,0.7364878793600061,0.7254953816354227,0.7803252347891427
27.200000000000003,239.99999999999997,0.593208901573399,0.644850525725982,0.620746450878959,0.652013931420133
27.200000000000003,255,0.5969030685741774,0.5813949125781013,0.7406587027836488,0.6737694128699984
27.200000000000003,270,0.6005777069159108,0.6729146980353798,0.6335692948391503,0.6850072467386302
27.200000000000003,285,0.5968801364428366,0.6464607764134498,0.7406470412987773,0.6737409203481401
27.200000000000003,300,0.5932191056630431,0.6543968548822972,0.620758462964616,0.6520319493206066
27.200000000000003,315,0.6181557175401206,0.7182250125638714,0.7254995562372771,0.7803297282487289
27.200000000000003,330,0.5988556238574075,0.6934601641169927,0.6935084288422318,0.6636882695206624
27.200000000000003,345,0.5772889103999282,0.8350659999367471,0.5706621143840535,0.6525172726945473
27.200000000000003,360,0.5664196688011613,0.8927331572963026,0.708486266969515,0.7291376770754833
27.3,0,0.5695731454377164,0.8667401202164234,0.7035417835977611,0.7171875184531017
27.3,14.999999999999998,0.5780974945922273,0.81601838860256,0.6073268302393445,0.648221968561663
27.3,29.999999999999996,0.5940593368248681,0.7056252099583046,0.5960322385726216,0.6590349681185536
27.3,45,0.615331171666282,0.7222376494007567,0.9110891178284859,0.7944756683374723
27.3,59.99999999999999,0.5898644261073442,0.6426716479276455,0.707515326827891,0.6582848180516522
27.3,75,0.5970341509855678,0.6377856209855824,0.6818479802411047,0.6598229365505336
27.3,90,0.6016762063166146,0.6691796747510508,0.7358951460618038,0.6817681038860739
27.3,105,0.5970301144597061,0.5760758305448669,0.6818614471166199,0.6598271398298658
27.3,119.99999999999999,0.5898688044962072,0.6380896248958091,0.7075294012103807,0.6582912800084171
27.3,135,0.6153322781135393,0.7752567692972119,0.9111158151028618,0.7944900178276244
27.3,150,0.5940544459067669,0.6622835445380469,0.5960097301451581,0.6590162183511915
27.3,165,0.5780900925849064,0.6452497580843247,0.6072876961696101,0.6482095304299923
27.3,180,0.5695665146018101,0.6085489384410734,0.7035245935291604,0.7171671622751751
27.3,195,0.5780925281352506,0.6452624716673697,0.579237042930934,0.6482265212060211
27.3,210,0.5940620359752146,0.6622843587932363,0.6888334481039641,0.659043234051594
27.3,225,0.6153312968973215,0.7752585729580548,0.7388276263629361,0.7944738171947653
27.3,239.99999999999997,0.5898687321003342,0.6380808224083219,0.6329188315763109,0.6582805271876198
27.3,255,0.597059157977105,0.5760851991724831,0.7083418822473632,0.6598533675711244
27.3,270,0.6016859560489439,0.6691746392171292,0.6444337988204445,0.6817763694908807
27.3,285,0.5970310480381235,0.6377943572517476,0.7083308420803738,0.6598322850239519
27.3,300,0.5898736927097422,0.642689981676368,0.6329334225075351,0.6582911227720663
27.3,315,0.6153272969766469,0.7222479210365761,0.7388338401362687,0.7944793660000232
27.3,330,0.5940564500289738,0.7056061491988391,0.6887918153869652,0.6590186121220591
27.3,345,0.5781011938906837,0.816022524066753,0.579219519769152,0.648226837066309
27.3,360,0.5695731454377164,0.8667401202164237,0.7035417835977616,0.7171875184531017
27.400000000000002,0,0.5677727660361865,0.8226545522855008,0.6998247937115537,0.712730714687512
27.400000000000002,14.999999999999998,0.5804544862249471,0.7883602326294287,0.6065287036012043,0.6417015080697819
27.400000000000002,29.999999999999996,0.5917344793865437,0.7239247724404896,0.5832651895083096,0.6563615361492557
27.400000000000002,45,0.6138131529231557,0.7227954631481982,0.9181035744905414,0.8033038704769375
27.400000000000002,59.99999999999999,0.58845820482032,0.6329418738778905,0.7217490156738564,0.660300751481812
27.400000000000002,75,0.5979017997936522,0.6210009539289346,0.6813228023921922,0.6492952560006428
27.400000000000002,90,0.6034041537354495,0.6559490326135026,0.7242172764978839,0.6819252978929379
27.400000000000002,105,0.5978989531596629,0.572120397556672,0.6813410411183943,0.6492975945524527
27.400000000000002,119.99999999999999,0.5884591313891742,0.6231567558514214,0.721759985055849,0.6602985071390977
27.400000000000002,135,0.6138150012734523,0.7867311771851725,0.9181224829024368,0.8033184569143628
27.400000000000002,150,0.5917311838790225,0.6608915807789716,0.5832486397924009,0.6563441757824839
27.400000000000002,165,0.5804538386991476,0.6341617718831006,0.6065024889799593,0.6416966070395973
27.400000000000002,180,0.5677649573337697,0.64156007486646,0.6998131308272298,0.7127238980348827
27.400000000000002,195,0.5804529226185272,0.6341809655082519,0.5841232159225593,0.6417088949726739
27.400000000000002,210,0.5917361944088244,0.6608919293269507,0.6814195970331897,0.6563701198411618
27.400000000000002,225,0.6138130838927929,0.7867295354307219,0.7532298320097235,0.803303991777948
27.400000000000002,239.99999999999997,0.5884618982319323,0.6231542563785611,0.6418320824071636,0.6602967643716466
27.400000000000002,255,0.5979196665853126,0.5721288735075347,0.6875856403476148,0.6493155954830332
27.400000000000002,270,0.6034019890526875,0.6559485119668648,0.6742560940555273,0.6819187308725077
27.400000000000002,285,0.597891051390043,0.6210087691206927,0.6875774934148267,0.6493044651853437
27.400000000000002,300,0.5884609541962675,0.6329562957502997,0.6418499460620232,0.6602984356170009
27.400000000000002,315,0.6138088052725447,0.722806106006965,0.7532393561292301,0.8033102171850721
27.400000000000002,330,0.5917310362947632,0.7239047398940098,0.6813723842276928,0.6563459560293753
27.400000000000002,345,0.5804594847066742,0.7883662838629144,0.5841073380062003,0.641707257704337
27.400000000000002,360,0.5677727660361872,0.822654552285502,0.6998247937115518,0.7127307146875113
27.5,0,0.5623689482134295,0.7739445040330154,0.7018002098913279,0.7128269893013421
27.5,14.999999999999998,0.5827565768136925,0.7598451985579611,0.6057927478566585,0.6376963191494056
27.5,29.999999999999996,0.5920848762185439,0.7414040216769211,0.573892102020181,0.65346487467457
27.5,45,0.6131759327703863,0.7208410805980848,0.9199268135802023,0.8057595198916929
27.5,59.99999999999999,0.5886996623437545,0.6341722928850647,0.7316689530228522,0.6613846829307521
27.5,75,0.597383547583996,0.6007898772271352,0.6822234699151498,0.6417406437604931
27.5,90,0.6030997471739243,0.6362287396279999,0.7213208633416437,0.6856955883517184
27.5,105,0.597382167284292,0.5636272362897853,0.6822414574417374,0.6417358971130394
27.5,119.99999999999999,0.5887009595090081,0.6037460033000898,0.7316800659749308,0.6613783659277265
27.5,135,0.6131772648487531,0.7739451819048438,0.919936213707989,0.8057689357553816
27.5,150,0.5920833078159738,0.6581499896524088,0.5738793947049656,0.6534494186948737
27.5,165,0.5827576179821805,0.6404031208921471,0.6057776671547391,0.6376982204763146
27.5,180,0.5623559037909532,0.6848237838594698,0.7017912136028837,0.7128211383083428
27.5,195,0.5827570755764241,0.6404225921996203,0.5863528458595715,0.6377050935922896
27.5,210,0.5920870133519837,0.658154310514676,0.6713122815327603,0.6534742212291995
27.5,225,0.6131741828843804,0.7739430359990516,0.76942091871856,0.8057602709256384
27.5,239.99999999999997,0.5887007403225094,0.6037476717762591,0.6476371816731126,0.6613797690042709
27.5,255,0.5973909623748905,0.5636374536866802,0.680613619195047,0.6417467848546927
27.5,270,0.6030852271993205,0.6362391596882278,0.7159839408457467,0.6856774367967275
27.5,285,0.5973689678584573,0.6007966536803779,0.6806159021449163,0.6417456514496866
27.5,300,0.5886974693367758,0.6341865313390833,0.6476547695134748,0.6613788422896489
27.5,315,0.6131700528798797,0.7208537160718956,0.769428946377061,0.8057656662904312
27.5,330,0.5920806672915958,0.7413856801095116,0.6712609039549425,0.6534511312917747
27.5,345,0.5827632183645645,0.7598552957499158,0.5863408057294042,0.637703013960092
27.5,360,0.5623689482134296,0.7739445040330172,0.7018002098913291,0.7128269893013433
27.6,0,0.5586008020695402,0.7457453701713965,0.7102136030395465,0.7148217573165521
27.6,14.999999999999998,0.5816245515198971,0.739049500829002,0.6104451262322182,0.6415573977664968
27.6,29.999999999999996,0.5931977397896255,0.7512948810445352,0.5706542045844015,0.6502241637666945
